Data risposta;ID impegno;Tipo utenza;Quale dichiarazione Tari hai presentato?;Nel complesso quanto è stato facile utilizzare questo servizio;Potresti specificare in quale punto hai riscontrato maggiori di;Nel complesso quanto sei soddisfatto del servizio online per la;Parleresti bene di questo servizio ad altre persone?
2024-12-10;E1102AF7-0FB7-EF11-B8E8-0022488C255C;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-11-12;E1173F0C-FEA0-EF11-8A69-000D3A4A1785;Utenze domestiche;Dichiarazione di occupazione;1;ricerca delle informazioni sul servizio;1;2
2024-06-10;E117E54B-5727-EF11-840B-000D3AA8114F;Utenze non domestiche;Dichiarazione di cessazione;3;;3;8
2024-02-03;E13B3DEE-8FC2-EE11-9079-6045BD8C58F9;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-12-11;E14A1BEF-B2B7-EF11-B8E8-6045BDF3757F;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-01-28;E1592CB9-1EBE-EE11-9079-6045BD8C5FDB;Utenze domestiche;Dichiarazione di cessazione;2;Altro;1;5
2024-02-24;E15C0D34-FDD2-EE11-9079-6045BD8C59FF;Utenze domestiche;Dichiarazione di variazione dei dati dell'immobile;3;;4;10
2024-11-26;E17B3713-CDAB-EF11-B8E8-7C1E524F912A;Utenze domestiche;Dichiarazione di variazione degli occupanti non residenti;3;;3;8
2024-06-17;E1DE4C16-CB2C-EF11-840A-6045BD8BB1F6;Utenze domestiche;Dichiarazione di occupazione;2;ricerca delle informazioni sul servizio;2;1
2024-11-12;E1F0C3F8-02A1-EF11-8A69-7C1E52615372;Utenze domestiche;Dichiarazione di cessazione;4;;4;9
2024-01-14;E1F5352A-D2B2-EE11-A569-6045BD8C507A;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-09-03;E1FC5006-DA69-EF11-BFE2-002248824EC8;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-04-09;E2155B16-9BF6-EE11-A1FD-0022487F1C76;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-05-28;E221C9F5-FA1C-EF11-840A-6045BD891A98;Utenze domestiche;Dichiarazione di variazione degli occupanti non residenti;3;;4;9
2024-07-01;E236E752-8C37-EF11-8409-6045BD8C2393;Utenze domestiche;Dichiarazione di occupazione;4;;3;8
2024-11-14;E23A8194-9FA2-EF11-8A69-000D3A24BD09;Utenze domestiche;Dichiarazione di occupazione;3;;3;8
2024-12-13;E2489B98-73B9-EF11-B8E8-000D3ABE8A82;Utenze domestiche;Dichiarazione di cessazione;4;;4;9
2024-06-11;E26A3E91-1328-EF11-840A-6045BD9BFBB5;Utenze domestiche;Dichiarazione di occupazione;3;;4;8
2024-11-12;E27AEE93-D3A0-EF11-8A69-000D3A24232C;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-04-09;E282AB29-86F6-EE11-A1FD-6045BD940C6B;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-10-30;E29FB299-0C97-EF11-8A69-6045BD970AC8;Utenze domestiche;Dichiarazione di cessazione;4;;4;9
2024-10-31;E2A1531C-7697-EF11-8A69-7C1E5250F344;Utenze domestiche;Dichiarazione di occupazione;4;;3;8
2024-07-23;E2A8E1CD-CA48-EF11-BFE2-6045BD92145B;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-12-30;E2B9B14F-F5C6-EF11-B8E8-000D3AD82B91;Utenze domestiche;Dichiarazione di occupazione;3;;4;9
2024-06-24;E2D637D1-0132-EF11-8409-0022487F8F32;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-05-05;E2F3B032-940A-EF11-9F8A-6045BDF5A821;Utenze domestiche;Dichiarazione di cessazione;2;complessità della procedura;2;2
2024-10-11;E30B0E56-D587-EF11-AC20-6045BDF62AB0;Utenze domestiche;Dichiarazione di cessazione;3;;3;7
2024-11-22;E30E4CD3-AEA8-EF11-B8E8-7C1E52132C74;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-06-23;E31F60A8-7C31-EF11-8409-002248896B6D;Utenze domestiche;Dichiarazione di occupazione;2;linguaggio utilizzato;3;10
2024-06-20;E34D23B2-052F-EF11-840A-0022488AE930;Utenze domestiche;Dichiarazione di cessazione;4;;4;9
2024-05-03;E3550653-5909-EF11-9F89-000D3A4C0D63;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-11-06;E3579E49-319C-EF11-8A69-6045BD98A870;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-03-16;E358F758-B4E3-EE11-904C-000D3A272643;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-12-08;E359E630-87B5-EF11-B8E8-6045BD94882C;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-04-16;E35EFF59-03FC-EE11-A1FE-6045BD940C6B;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-03-08;E3793690-39DD-EE11-904B-000D3A272643;Utenze non domestiche;Dichiarazione di cessazione;4;;4;10
2024-10-15;E3845CC2-138B-EF11-AC20-6045BD905265;Utenze non domestiche;Dichiarazione di cessazione;4;;4;10
2024-05-01;E3A9246D-F207-EF11-9F89-000D3A4C0D63;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-11-22;E3B12F57-15A9-EF11-B8E8-6045BD9F7262;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-01-16;E3C0A764-3FB4-EE11-A569-000D3A26D4A6;Utenze non domestiche;Dichiarazione di occupazione;2;accesso al servizio (login);3;5
2024-10-02;E3C1F598-A280-EF11-AC21-6045BDF3983D;Utenze domestiche;Dichiarazione di variazione degli occupanti non residenti;3;;3;9
2024-06-08;E3DB770D-6825-EF11-840A-000D3A2404BA;Utenze domestiche;Dichiarazione di occupazione;2;linguaggio utilizzato;2;2
2024-02-01;E3DB9D1F-0AC1-EE11-9078-000D3AC21163;Utenze non domestiche;Dichiarazione di cessazione;4;;4;10
2024-05-05;E3DF0A3B-270B-EF11-9F89-000D3A4C2AA4;Utenze domestiche;Dichiarazione di occupazione;3;;4;8
2024-06-20;E3F9AE2E-E62E-EF11-840A-002248896B6D;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-02-12;E406646C-8EC9-EE11-9079-6045BDF5A821;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-10-01;E406AABA-0580-EF11-AC21-6045BDF5958A;Utenze domestiche;Dichiarazione di cessazione;2;ricerca delle informazioni sul servizio;3;5
2024-01-03;E40C23B1-1AAA-EE11-BE37-6045BD8C507A;Utenze domestiche;Dichiarazione di occupazione;4;;4;8
2024-01-09;E41E711B-D6AE-EE11-A569-000D3A26D4A6;Utenze domestiche;Dichiarazione di occupazione;3;;4;8
2024-10-22;E445DEFE-9790-EF11-8A69-7C1E5270709C;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-10-29;E45B099E-D995-EF11-8A69-000D3A4A1785;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-02-05;E47CDE9D-39C4-EE11-9079-6045BD8C5C30;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-10-15;E47F4C62-FC8A-EF11-AC20-7C1E52122F9C;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-06-12;E49A31FB-CC28-EF11-840A-6045BD9BFBB5;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-01-08;E4B83872-16AE-EE11-A569-6045BD8C54CB;Utenze domestiche;Dichiarazione di variazione degli occupanti non residenti;4;;4;9
2024-05-19;E4BBBDB7-EA15-EF11-9F89-000D3A2795B1;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-03-01;E4CB90C8-01D8-EE11-904D-6045BD8C54CB;Utenze domestiche;Dichiarazione di occupazione;4;;3;9
2024-12-26;E4E64EDB-6CC3-EF11-B8E8-6045BDDCCA23;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-12-23;E4F1B6FB-27C1-EF11-B8E8-000D3AB3211C;Utenze domestiche;Dichiarazione di occupazione;1;complessità della procedura;1;0
2024-09-02;E5155AC7-F868-EF11-BFE2-002248824EC8;Utenze domestiche;Dichiarazione di cessazione;3;;3;9
2024-01-28;E517C53A-EDBD-EE11-9079-6045BDF5A821;Utenze domestiche;Dichiarazione di occupazione;3;;3;7
2024-03-25;E521445E-B6EA-EE11-A203-6045BD940C6B;Utenze domestiche;Dichiarazione di cessazione;4;;4;9
2024-02-15;E5315C24-25CC-EE11-9079-6045BD8C507A;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-07-01;E559CBEE-BA37-EF11-8409-002248808AEC;Utenze domestiche;Dichiarazione di cessazione;3;;3;8
2024-03-15;E58365C5-C5E2-EE11-904C-000D3AA89999;Utenze domestiche;Dichiarazione di occupazione;4;;4;8
2024-11-14;E5A564E4-66A2-EF11-8A6A-7C1E52129E4C;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-04-29;E5AD7A0F-3406-EF11-9F89-0022487F1C76;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-10-04;E5D563E1-7082-EF11-AC20-6045BD8ED35A;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-03-10;E5D92551-02DF-EE11-904D-000D3A26D4A6;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-01-31;E5D99A29-57C0-EE11-9079-6045BD8C54CB;Utenze domestiche;Dichiarazione di occupazione;3;;3;7
2024-02-25;E5E0B647-CAD3-EE11-9079-6045BD8C5C30;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-02-28;E6187CEC-5FD6-EE11-904D-6045BD8C54CB;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-07-23;E62C8A2B-0F49-EF11-BFE2-000D3ABB5D16;Utenze domestiche;Dichiarazione di occupazione;4;;4;8
2024-06-16;E63159C6-1B2C-EF11-840A-002248852510;Utenze domestiche;Dichiarazione di cessazione;1;Altro;1;0
2024-12-27;E63EB8A1-93C4-EF11-B8E8-000D3A68B305;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-03-07;E653A62A-B8DC-EE11-904C-000D3A26D4A6;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-06-26;E66E5DFB-C533-EF11-8409-0022487FD8B0;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-05-25;E6827F88-CD1A-EF11-840A-00224884BDAC;Utenze domestiche;Dichiarazione di cessazione;3;;3;8
2024-05-16;E6A796CD-A213-EF11-9F8A-6045BD878FE8;Utenze non domestiche;Dichiarazione di occupazione;4;;4;10
2024-01-04;E6A9F791-43AB-EE11-BE37-6045BD8C5FDB;Utenze domestiche;Dichiarazione di variazione degli occupanti non residenti;3;;4;9
2024-01-09;E6BF7BCF-FFAE-EE11-A569-6045BD8C531D;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-11-27;E6D746AD-EFAC-EF11-B8E8-6045BD9A0DAC;Utenze domestiche;Dichiarazione di occupazione;3;;3;8
2024-10-23;E6DBD0CB-5F91-EF11-8A69-6045BD99F15D;Utenze domestiche;Dichiarazione di variazione degli occupanti non residenti;3;;3;8
2024-01-02;E6E4E36E-8AA9-EE11-BE37-000D3A2BFCCB;Utenze domestiche;Dichiarazione di occupazione;3;;3;8
2024-05-18;E6E61FC4-2915-EF11-9F89-0022488796B9;Utenze domestiche;Dichiarazione di cessazione;4;;3;9
2024-12-27;E7142B40-7BC4-EF11-B8E8-000D3A68B305;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-02-05;E7150B0B-0DC4-EE11-9079-6045BD8C59FF;Utenze domestiche;Dichiarazione di occupazione;3;;3;8
2024-11-12;E7152DCB-3EA1-EF11-8A69-6045BD8B7782;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-03-19;E731C3A9-1CE6-EE11-904D-6045BD8C531D;Utenze domestiche;Dichiarazione di occupazione;3;;3;8
2024-03-19;E7368888-07E6-EE11-904C-6045BD93C683;Utenze domestiche;Dichiarazione di occupazione;3;;3;9
2024-04-11;E75CAF30-03F8-EE11-A1FD-000D3A43F96F;Utenze domestiche;Dichiarazione di cessazione;3;;3;8
2024-02-03;E760A4E3-DEC2-EE11-9079-6045BD8C594F;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-05-24;E76E12F9-EA19-EF11-9F89-000D3AAA0862;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-07-09;E77C1546-233E-EF11-8409-000D3AADDB32;Utenze domestiche;Dichiarazione di occupazione;3;;4;10
2024-04-04;E786BD58-64F2-EE11-904C-6045BD878FE8;Utenze domestiche;Dichiarazione di occupazione;3;;4;10
2024-02-14;E7A5EA06-2FCB-EE11-9079-6045BD8C54CB;Utenze non domestiche;Dichiarazione di cessazione;2;complessità della procedura;2;4
2024-06-03;E7AF7A33-9D21-EF11-840A-0022487F1C76;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-10-11;E7C7C55B-2088-EF11-AC20-7C1E52122F9C;Utenze domestiche;Dichiarazione di occupazione;3;;3;8
2024-05-20;E7EF1DC8-A416-EF11-9F8A-6045BDF57BBC;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-09-15;E805D16C-8473-EF11-A670-6045BD9E05FD;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-01-15;E809F6BE-BAB3-EE11-A569-6045BD8C56C2;Utenze domestiche;Dichiarazione di occupazione;4;;4;8
2024-05-11;E81DDC04-A70F-EF11-9F89-000D3A2EF8C7;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-04-29;E82341D3-0706-EF11-9F89-6045BD9F5DBF;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-06-25;E82D9C1A-D432-EF11-8409-6045BD8786B1;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-03-05;E82FC31D-D3DA-EE11-904C-000D3AAE2F5C;Utenze domestiche;Dichiarazione di cessazione;3;;3;7
2024-10-07;E8554E5F-A884-EF11-AC20-000D3A2D9B22;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-11-12;E8762DAA-FEA0-EF11-8A69-7C1E52294F4B;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-05-17;E87DD28B-4414-EF11-9F89-6045BD92FF30;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-01-19;E8A7EBA9-E3B6-EE11-A569-000D3A26D4A6;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-12-10;E8AAD858-25B7-EF11-B8E8-6045BD969EBC;Utenze domestiche;Dichiarazione di cessazione;3;;3;8
2024-09-17;E8CACD8F-E074-EF11-A670-6045BD8D9E2F;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-10-16;E8CFCC3C-BC8B-EF11-AC21-000D3AA8901E;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-04-03;E9089EA3-ECF1-EE11-904B-000D3A2E471B;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-11-25;E92E2504-52AB-EF11-B8E8-6045BD99F15D;Utenze domestiche;Dichiarazione di occupazione;3;;3;7
2024-12-12;E9811275-A5B8-EF11-B8E8-000D3ABD84D9;Utenze domestiche;Dichiarazione di cessazione;2;complessità della procedura;3;5
2024-05-09;E9828D41-110E-EF11-9F89-000D3AAEAE5C;Utenze domestiche;Dichiarazione di cessazione;2;complessità della procedura;3;6
2024-04-04;E9A444AB-B5F2-EE11-904B-000D3A2E471B;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-03-14;E9B4AE93-F1E1-EE11-904C-000D3A49BEEF;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-10-30;E9BF5157-EC96-EF11-8A69-6045BD99F15D;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-09-25;E9C8172A-187B-EF11-AC20-6045BD99E2A8;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-10-01;E9ECDDF3-FA7F-EF11-AC21-6045BDF5958A;Utenze domestiche;Dichiarazione di variazione degli occupanti non residenti;3;;3;8
2024-10-30;EA014270-B296-EF11-8A69-000D3A4A1785;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-01-10;EA283516-CEAF-EE11-A569-6045BD8C507A;Utenze domestiche;Dichiarazione di cessazione;3;;4;10
2024-04-10;EA44A924-4BF7-EE11-A1FD-6045BD93C683;Utenze non domestiche;Dichiarazione di occupazione;4;;3;8
2024-02-21;EA49AC4E-95D0-EE11-9079-6045BD8C5293;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-11-30;EA6AF23B-0CAF-EF11-B8E8-6045BD99F15D;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-11-28;EA7BA50D-91AD-EF11-B8E8-6045BD9F7262;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-02-07;EA96C8B5-BBC5-EE11-9079-6045BD8C531D;Utenze domestiche;Dichiarazione di occupazione;3;;3;8
2024-01-10;EACF5D51-02B0-EE11-A569-000D3A26D4A6;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-10-04;EAE7803A-6782-EF11-AC21-6045BD8DBA44;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-09-20;EAEBDCD8-6177-EF11-A670-6045BD8D9E2F;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-01-23;EAF86567-21BA-EE11-A569-000D3A26D4A6;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-05-17;EB0555BC-4914-EF11-9F89-000D3A2795B1;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-12-04;EB0F3AA5-77B2-EF11-B8E8-7C1E5270709C;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-04-02;EB454137-D2F0-EE11-904B-000D3A24DCC3;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-03-07;EB4FDF82-73DC-EE11-904B-6045BD9F83BF;Utenze domestiche;Dichiarazione di occupazione;3;;3;8
2024-12-06;EB6BD1C0-BDB3-EF11-B8E8-000D3A4BD4DA;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-09-19;EB70588A-AC76-EF11-A670-6045BD9A11B1;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-07-30;EB84F8DB-7B4E-EF11-BFE2-6045BD9BD0BE;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-04-08;EBA44747-91F5-EE11-A1FD-000D3A272643;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-07-17;EBC06062-4F44-EF11-A316-6045BD8E74EE;Utenze domestiche;Dichiarazione di occupazione;3;;4;9
2024-11-26;EBD12892-34AC-EF11-B8E8-6045BDF6065D;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-12-09;EBF5B2DE-67B6-EF11-B8E8-7C1E528272B1;Utenze domestiche;Dichiarazione di occupazione;3;;3;7
2024-02-29;EC001D43-1AD7-EE11-904D-6045BD8C5AA8;Utenze domestiche;Dichiarazione di variazione dei dati dell'immobile;4;;4;9
2024-06-07;EC08158D-EF24-EF11-840A-00224884BDAC;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-12-09;EC29EB2D-45B6-EF11-B8E8-6045BDA23A94;Utenze domestiche;Dichiarazione di variazione degli occupanti non residenti;3;;3;7
2024-04-23;EC31C048-9401-EF11-9F8A-6045BD9F83BF;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-06-24;EC63FFEA-2F32-EF11-8409-002248896B6D;Utenze domestiche;Dichiarazione di cessazione;3;;3;7
2024-02-27;EC7A5DAD-4DD5-EE11-904D-6045BD8C54E2;Utenze domestiche;Dichiarazione di cessazione;1;linguaggio utilizzato;2;4
2024-10-31;EC849BD6-B397-EF11-8A69-000D3A24232C;Utenze domestiche;Dichiarazione di occupazione;3;;3;8
2024-02-16;EC94A6ED-F6CC-EE11-9079-6045BD8C54CB;Utenze domestiche;Dichiarazione di cessazione;4;;4;9
2024-01-13;ECA616DD-2CB2-EE11-A568-000D3AC21163;Utenze domestiche;Dichiarazione di cessazione;3;;3;7
2024-02-27;ECBDC19A-AFD5-EE11-904D-6045BD8C507A;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-12-16;ECC09A33-9CBB-EF11-B8E8-000D3AD82B91;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-12-10;ECD8D171-D4B6-EF11-B8E8-6045BD9916C2;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-09-23;ECDEE9A3-8D79-EF11-A671-6045BD92145B;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-12-19;ECE60E2B-F0BD-EF11-B8E8-7C1E527704EE;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-12-03;ECE66C9F-95B1-EF11-B8E8-6045BD89A247;Utenze domestiche;Dichiarazione di cessazione;3;;3;8
2024-05-07;ECF14D31-4A0C-EF11-9F89-000D3A24822F;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-02-08;ED103E16-92C6-EE11-9079-6045BD8C5293;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-10-11;ED27359E-B187-EF11-AC20-6045BD94E76B;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-12-03;ED2F096A-3FB1-EF11-B8E8-6045BD89A247;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-10-29;ED506561-FF95-EF11-8A6A-6045BD9DA82C;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-10-25;ED67589A-D192-EF11-8A6A-6045BD9DA82C;Utenze domestiche;Dichiarazione di occupazione;3;;2;5
2024-08-05;ED677EF0-7353-EF11-BFE3-000D3AAFE5B5;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-06-07;ED8FDB69-AB24-EF11-840A-6045BD891A98;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-12-20;EDB63C5C-B7BE-EF11-B8E9-000D3A65401A;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-02-28;EDF5B97B-4BD6-EE11-904D-6045BD8C54CF;Utenze domestiche;Dichiarazione di cessazione;3;;3;9
2024-11-12;EE0E2877-F3A0-EF11-8A69-7C1E522786C5;Utenze domestiche;Dichiarazione di cessazione;2;ricerca delle informazioni sul servizio;3;5
2024-12-04;EE12713B-70B2-EF11-B8E8-6045BD9F7262;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-11-11;EE18338F-1BA0-EF11-8A6A-00224883261B;Utenze domestiche;Dichiarazione di occupazione;4;;4;8
2024-02-27;EE204A9A-95D5-EE11-904D-6045BD8C5293;Utenze domestiche;Dichiarazione di occupazione;3;;3;8
2024-09-02;EE2819C1-0669-EF11-BFE2-002248824EC8;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-11-01;EE300946-5E98-EF11-8A69-7C1E5250F344;Utenze domestiche;Dichiarazione di occupazione;3;;3;7
2024-07-11;EE3A1899-773F-EF11-8409-0022488AE930;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-12-06;EE3E9BB9-E5B3-EF11-B8E8-6045BD9A0DAC;Utenze domestiche;Dichiarazione di occupazione;3;;3;7
2024-10-16;EE45670D-DF8B-EF11-AC20-6045BD970AC8;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-06-28;EE475324-1535-EF11-8409-002248852510;Utenze domestiche;Dichiarazione di cessazione;4;;4;8
2024-01-04;EE5806A4-E0AA-EE11-BE37-6045BD8C54E2;Utenze domestiche;Dichiarazione di cessazione;3;;2;7
2024-11-22;EE7EB65D-6AA8-EF11-B8E8-7C1E5270709C;Utenze domestiche;Dichiarazione di occupazione;4;;4;8
2024-01-30;EE9A991F-91BF-EE11-9079-6045BD8C54E2;Utenze domestiche;Dichiarazione di occupazione;3;;3;7
2024-02-24;EE9B7ACF-1AD3-EE11-9079-6045BD8C58F9;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-07-07;EEAFDDAC-373C-EF11-8409-002248852510;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-12-03;EED147EB-89B1-EF11-B8E9-002248859B86;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-11-27;EEE31B12-F1AC-EF11-B8E9-000D3AA8901E;Utenze domestiche;Dichiarazione di cessazione;3;;3;8
2024-07-02;EEF5D89D-5538-EF11-8409-000D3AADDB32;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-05-21;EEFC4DF2-4317-EF11-9F89-6045BD94B970;Utenze domestiche;Dichiarazione di occupazione;1;ricerca delle informazioni sul servizio;4;10
2024-07-31;EF17E0E3-774F-EF11-BFE2-6045BD8E74EE;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-03-04;EF2B01E2-79DA-EE11-904C-6045BD8C507A;Utenze domestiche;Dichiarazione di occupazione;3;;3;8
2024-03-27;EF3CFB13-57EC-EE11-A204-6045BD878FE8;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-11-03;EF4192AD-B699-EF11-8A69-000D3A4A1785;Utenze non domestiche;Dichiarazione di occupazione;3;;3;8
2024-12-26;EF6223B4-7BC3-EF11-B8E8-0022489BD3CA;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-02-16;EF690A5A-BDCC-EE11-9079-6045BDF5A821;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-10-11;EF78C8B5-EF87-EF11-AC20-6045BD905265;Utenze domestiche;Dichiarazione di occupazione;3;;3;8
2024-10-27;EF828E2B-9F94-EF11-8A6A-00224883261B;Utenze domestiche;Dichiarazione di occupazione;3;;3;7
2024-02-21;EF93730D-A2D0-EE11-9079-000D3A26D4A6;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-06-10;EF9D1A77-F726-EF11-840B-6045BD98EBF8;Utenze domestiche;Dichiarazione di cessazione;3;;3;9
2024-04-16;EFB334AE-D0FB-EE11-A1FE-0022487F1C76;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-05-06;EFBA5CC0-720B-EF11-9F8A-6045BDF57BBC;Utenze domestiche;Dichiarazione di cessazione;4;;4;9
2024-05-24;EFC682A8-BA19-EF11-9F89-6045BD9C845E;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-01-15;EFD23B75-93B3-EE11-A569-6045BD8C5266;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-06-17;EFF3A506-AE2C-EF11-840A-7C1E522652BC;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-05-21;F00D1DF9-5717-EF11-9F89-6045BDF2E092;Utenze domestiche;Dichiarazione di cessazione;3;;3;10
2024-02-11;F030F3A1-DAC8-EE11-9079-6045BD8C54CB;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-11-26;F033FA7B-48AC-EF11-B8E9-000D3AA8901E;Utenze domestiche;Dichiarazione di occupazione;4;;4;9
2024-05-14;F0490AB4-3712-EF11-9F89-000D3A49BEEF;Utenze domestiche;Dichiarazione di cessazione;4;;4;10
2024-10-31;F05F1600-8097-EF11-8A69-000D3A4A1785;Utenze domestiche;Dichiarazione di occupazione;3;;3;8
2024-02-28;F06501C1-27D6-EE11-904D-6045BD8C5C30;Utenze domestiche;Dichiarazione di occupazione;3;;3;8
2024-01-25;F081C80D-C0BB-EE11-A569-6045BD8C58F9;Utenze domestiche;Dichiarazione di occupazione;4;;4;8
2024-05-23;F096AC59-2E19-EF11-9F89-000D3A2795B1;Utenze domestiche;Dichiarazione di occupazione;4;;4;10
2024-11-16;F0B9C8B4-14A4-EF11-8A69-6045BD9F7262;Utenze domestiche;Dichiarazione di occupazione;4;;3;9
